Run,A.util,A.cost,B.util,B.cost,C.util,C.cost,D.util,D.cost,E.util,E.cost,F.util,F.cost
188,43.76334905,722.019194,47.1126678,1100.396229,41.59258034,659.0519928,38.91245766,817.7471222,45.77180614,751.783281,46.51967135,951.3234534
189,44.45572204,653.8343321,46.95894673,1127.097856,41.34981475,670.6082156,39.1365039,804.0616128,45.61347542,763.4849452,46.32095175,964.1945285
190,44.23431497,675.2128184,47.2046778,1110.388552,41.85424963,641.3986343,39.16386057,792.4675812,46.05493058,730.3934434,46.76759615,939.9419291
191,44.68333976,662.9931489,47.35037027,1086.532799,41.70924649,665.8875975,39.55227539,807.9433864,46.0479571,747.744533,46.79926774,946.5270863
192,43.96005898,716.3252483,47.10328298,1094.15041,41.5660944,659.4695653,38.67297458,816.454252,45.92399979,746.8351209,46.36699203,966.2555101
193,44.61623501,653.5191821,46.9843892,1111.8893,41.86461312,639.1447829,39.81089173,798.3037691,46.1441956,729.7627271,46.30752488,968.3480697
194,44.04480873,677.2729798,47.44570544,1066.268492,42.17370009,607.8173545,38.81568449,808.0834191,46.40434806,693.901708,46.58642556,941.0032242
195,44.32308686,644.2315206,47.19909135,1084.830409,41.19575627,649.129148,39.49393784,789.9172532,45.79153866,731.7451114,46.13378192,959.9343242
196,43.80532887,701.116945,47.13306623,1103.685878,41.38053562,649.2352978,40.19131827,779.6025888,45.90848813,734.2053502,46.44588944,951.4197191
197,44.27706692,671.7601082,46.91547163,1131.737769,41.97056045,646.9842791,39.31123923,811.4784944,45.72778183,753.9063947,46.43530325,957.2709575
198,44.16026637,638.4213965,47.35310856,1049.621442,41.83245304,629.9840626,39.34966335,798.3244769,45.78175405,722.2680066,46.48045457,934.1561771
199,43.87770315,710.1404201,47.32191222,1094.725413,41.2654082,657.6013979,38.71616644,809.3638213,46.0251282,733.7678189,46.75485569,941.7288772
200,43.31157454,764.5567917,46.76799956,1149.703767,41.24197071,680.7964604,39.07406714,829.1908317,45.59975417,773.1540292,46.06143114,986.9358362
201,44.22292974,679.2709895,46.74657778,1146.008922,41.90672145,629.8686062,39.16353902,810.7659936,46.15483645,722.953938,46.31009006,963.3168835
202,44.30118505,641.9988074,47.19790097,1083.625469,41.24313212,645.1426652,39.55246535,786.0183787,45.79667431,727.651573,46.31716196,946.8619234
203,44.17016914,664.9064469,47.31572734,1067.13495,41.0958429,660.7720175,39.90339821,790.0012698,45.67290442,741.1852717,46.6292397,930.1549059
204,44.28330971,680.2360088,46.88560517,1140.269357,41.47187271,668.8861944,38.96983136,812.6425408,45.77751188,761.6673639,46.19805606,981.4471776
205,44.05899032,679.3664796,47.07216993,1117.669724,42.04753237,627.1621127,40.92798774,779.0806126,46.13555835,719.6405534,46.58275421,946.079763
206,44.24416646,632.4951333,46.91693726,1095.237892,41.15739509,649.1461546,39.25931583,793.7714031,45.46102634,743.5558244,46.02920758,954.457572
207,44.35026534,662.1392694,47.03569782,1098.570659,41.43568424,649.4858837,38.89401727,811.3928996,45.94823773,733.1593967,45.79578508,990.0463112
208,44.38191822,663.5148296,47.36854384,1068.035464,41.62327081,663.8473048,39.99472512,798.5432055,45.72286762,754.8482817,46.69852971,942.658659
209,43.69835246,721.7471431,47.04457405,1124.896694,41.6354964,639.205011,39.80223166,800.2432989,46.21951247,719.164859,46.12937254,980.4789193
210,44.3894602,638.9607414,47.27216916,1072.516462,40.80507156,680.407003,38.96507303,808.3725397,45.47075551,759.0991418,46.34571546,953.0738054
211,43.91979632,700.3573485,46.77461811,1092.817497,40.78423689,674.8133557,38.69143576,832.9921708,45.62986742,757.0753018,46.06860871,965.8189816
212,43.78308063,696.6501837,47.07947001,1107.347625,41.36732469,644.1827901,39.01835194,797.7967037,45.88518465,731.0790394,46.55626577,942.3267448
213,44.50005067,622.5302715,46.92968323,1097.128809,41.35686045,645.1805676,38.57545759,811.2526883,45.65347172,738.0539928,46.04131981,960.5843008
214,44.02029344,658.5710638,47.18136932,1078.249798,41.86695759,618.4482038,39.53841943,788.9391811,45.96367451,715.3706465,46.33489948,943.3883262
215,44.23464624,660.6687756,47.37906637,1074.723708,41.96668656,625.8803611,38.86735236,810.1202284,46.18357838,714.2762642,46.5167397,950.0406527
216,44.04978868,752.8589712,47.39633661,1079.777166,41.10483869,686.5893625,39.43126605,812.6934988,45.98984989,759.1209166,46.47455114,973.5237533
217,43.26014836,732.9565383,47.04367742,1091.730013,41.26664322,649.0324201,39.80522121,783.2702641,45.66724689,738.6217517,46.15639362,956.6547983
218,44.80162187,616.2363804,47.24748279,1082.393439,41.88858048,631.8816083,39.56099239,804.9723116,46.02462793,725.4132437,46.20995504,964.2170892
219,44.09371455,683.0251431,47.2935351,1071.523568,41.16194356,666.348357,39.59902656,806.1312498,45.69450473,748.9439884,46.41216762,951.397447
220,44.35230404,647.0044473,47.25931236,1109.498856,41.97543717,630.0158777,39.01965584,804.2254357,46.12469586,718.3467287,46.71144986,940.7564557
221,43.80456546,679.2632803,47.1481724,1092.975806,41.09410384,661.4785657,39.13958642,794.3740556,45.43407887,751.0429392,46.56239902,934.1484516
222,43.64841358,719.3947552,47.19216908,1099.721139,41.57817982,651.3916712,38.69179961,825.3052472,45.90646656,739.0262356,46.28885176,965.0678837
223,44.94616794,588.5691709,47.49835007,1044.998113,41.374709,636.1575445,39.59972516,789.8464786,45.95343717,714.7674667,46.48191595,936.2734884
224,43.4939795,727.4808893,47.12365622,1084.870853,41.27953574,669.3771342,38.81621538,820.9261052,45.61992214,756.9580247,46.46838284,951.2048389
225,43.71267705,692.707263,46.76835122,1122.281887,41.41959473,651.5203592,38.9143515,802.898964,45.61353112,747.6556675,45.99638368,967.8626415
226,44.80780878,622.5141716,47.03161409,1114.665735,41.57647074,641.4398147,39.48394032,793.2590792,46.07677333,727.4623703,46.44750951,957.2572369
227,43.92237281,691.5349338,46.88993491,1100.248511,41.05780127,668.8075055,38.66314182,810.7568516,45.57797419,755.4283697,46.17973997,959.2269122
228,43.75355711,723.8565676,46.90728316,1102.696953,40.72021611,697.7499352,40.01526338,806.6896868,45.38283073,781.739777,46.01957026,977.5183082
229,42.90552229,815.4275021,46.79903983,1104.830263,41.20663152,680.8385565,39.46600463,815.3472648,45.52540261,776.82732,46.05797683,976.9707925
230,44.22944013,679.9150262,47.02112795,1116.313784,41.15475706,687.2008913,38.55127385,811.1886002,45.47432773,775.2792246,46.24393884,969.600831
231,44.43516707,677.8013993,47.33082264,1103.068458,41.74193349,647.1123021,40.10766488,796.8785763,46.34853933,724.0761551,46.28476106,987.8587962
232,44.09601332,660.1151347,47.2908211,1051.881461,40.81847714,670.9555243,39.0467025,792.3627645,45.41031298,751.6289479,46.36964501,938.1496031
233,42.95990348,752.7316623,46.94342589,1084.652948,40.88909337,671.4358477,39.02642131,816.1021373,45.25636569,765.6550637,46.11430052,955.6790889
234,43.65998878,690.258974,46.80990506,1087.326809,41.14691052,662.7217064,38.07586906,827.00294,45.19026105,766.1902468,46.27350269,942.186324
235,43.712974,770.7591873,47.22502734,1101.506429,41.89502391,665.0185704,38.7967599,848.7111382,46.06572771,752.346155,46.71664363,955.0331407
236,44.95115172,606.2668864,47.17635726,1103.354043,40.53923961,702.4414851,39.18660965,815.7341256,45.28611072,782.5467261,46.74694761,938.3760073
237,44.09172299,690.5039809,46.96476995,1102.393813,40.92607373,700.4343595,39.18916903,815.2739263,45.26546724,790.780309,46.13523488,976.0035505
238,43.89578283,698.0079195,47.11842605,1085.054404,42.0141361,627.2966583,39.13283551,811.3909264,46.09142983,722.112485,46.13915609,967.3544105
239,44.25012748,657.9372177,47.38890823,1079.879929,41.33848256,647.2896894,40.24569518,772.6167167,46.02006351,722.3597495,46.63821017,939.5296344
240,44.09329268,663.2065874,47.31884717,1078.287527,41.34719634,647.2771282,39.5385021,793.8462527,45.93704149,726.2778539,46.45094711,947.9423765
241,44.68034666,655.3548241,47.5329906,1067.031108,41.82488003,647.4234855,39.0969795,804.6069346,46.32362805,724.9737329,46.82670013,947.0184785
242,43.57719876,744.2041203,46.98638123,1110.200844,41.79210884,652.9524574,39.63783801,822.1706648,45.87153628,748.7882332,46.53370922,952.1387417
243,44.89396428,599.5087886,47.51068213,1052.564423,41.67009939,632.0311885,39.46486878,796.8130273,46.08049796,714.3863402,46.71582919,930.5749215
244,43.90612126,697.5320829,46.98008989,1109.415379,41.776911,651.0867421,40.06509549,785.0383721,45.76155589,747.9352692,46.39408112,955.4779569
245,44.326385,652.55618,47.17985277,1065.310301,41.1697536,677.7460094,39.2444818,804.9319035,45.21989488,773.2255366,46.17052247,954.5877404
246,44.09111039,670.5700881,47.23713129,1065.160375,41.47715488,642.8544212,39.70351818,776.2142537,45.85955436,730.266532,46.14012698,959.3619059
247,43.1780218,750.4783384,47.09961109,1091.636568,42.058139,623.2781764,39.42653841,795.2795869,46.10256711,719.178771,46.45800081,947.2324276
248,44.41839622,692.4890581,46.9374332,1130.687044,41.32454263,693.1212489,39.24476005,829.5332247,45.69176162,779.0574129,46.37672618,974.8373383
249,43.46700204,707.1379311,46.9605885,1089.256903,41.6097828,635.0332247,39.49330663,795.1837603,45.68180454,733.9121356,46.2064736,950.3770768
250,43.88326625,732.044131,47.39059662,1085.761161,41.81670702,645.6707448,38.94207915,831.6612335,46.37027775,721.3018412,46.74240191,952.7402154
251,44.1058055,666.8612289,47.42369364,1071.830191,41.45572045,642.0399264,39.61854288,784.6128464,46.00408178,721.2539744,47.01866812,917.2988589
252,44.0378528,726.4685795,47.23611096,1082.589043,41.46053057,681.0641438,40.21276157,793.8131859,45.74277055,768.5691517,46.40864602,965.620628
253,44.24769426,660.3950366,46.99808642,1109.330059,41.02626788,675.9527579,39.48976297,801.9280902,45.450532,768.1309902,45.95527023,980.7452017
254,43.54570785,736.2853671,47.06235639,1091.172132,40.88388233,699.5232377,39.36052397,815.896843,45.27835837,788.4327805,46.46350562,952.7444698
255,45.14225882,579.6497979,47.15797831,1071.588679,41.70610774,636.0208645,39.79931815,796.704645,45.89795556,727.0164931,46.19148258,955.7449827
256,43.81324875,696.4492896,46.99512362,1103.725793,42.12085271,613.0320519,39.65519141,788.6881396,46.17061951,707.7617557,46.75846234,926.6406611
257,45.1623943,611.9786909,47.30845858,1115.068753,41.94845855,630.1122588,40.14431018,777.5282171,46.47014853,706.891172,46.68584738,952.9820293
258,43.74698359,714.4327447,47.13454359,1093.708015,41.1842145,671.6842614,38.98342409,816.072012,45.70835462,753.7512614,46.45779977,954.2725049
259,44.65874031,618.6434869,46.90402272,1127.749969,40.84494558,672.3020841,38.75108492,804.3017958,45.51772401,755.1424412,46.09336224,968.0672299
260,44.35768532,661.3589843,47.02294256,1127.717027,41.21953737,657.388563,39.25533704,808.7432564,45.94916701,735.342219,46.50704972,952.4967426
261,43.42861516,769.0124404,47.19082576,1081.560621,42.14989118,643.1538285,38.78967272,848.0376346,46.05411461,740.2611041,46.41294374,962.9665737
262,44.5302298,629.9897375,47.25276171,1070.461423,40.86903792,673.8699253,40.13429339,775.3397234,45.59969414,749.9465848,46.62623223,933.6298991
263,44.40108325,661.6094873,47.16277906,1104.03265,41.42507338,654.0497845,39.88419675,791.3439479,45.97686422,737.2270002,46.35566858,964.3406389
264,43.8575553,677.2439439,47.02544294,1091.218065,41.62887183,629.1944979,38.58490818,820.3735719,45.97665257,718.4423282,46.28213714,948.8354574
265,43.86949508,695.6762473,47.30453862,1082.015115,41.34042793,651.9575962,39.22085236,791.9467879,45.8926122,732.4238556,46.5038866,945.1441465
266,43.90365847,676.3803775,46.94607702,1099.60707,41.26755555,651.4299932,39.2444696,803.5501386,45.58014065,744.1774564,45.96328557,964.8436848
267,43.82651081,707.3553784,47.07392268,1071.228657,40.6841854,681.4887546,39.17592626,804.5271246,45.3856298,762.6257943,45.68289775,984.6687951
268,43.88150505,685.34788,47.1372465,1080.859609,41.03176755,665.2129047,39.19283098,796.2553877,45.58025949,748.3882378,46.53699358,936.0658633
269,44.17811103,690.6017286,46.99859017,1143.275196,41.18634439,684.329957,39.41638891,814.594306,45.65288585,771.2085117,46.65623184,953.3710285
270,44.65304402,616.1103208,47.1234003,1078.04103,41.19347265,649.6027706,39.64546817,791.464267,45.81172499,730.8339996,46.21867156,953.2391765
271,43.39482893,728.0738627,47.01646192,1102.889257,41.76352645,628.3660546,39.4814592,800.2124714,46.0014769,721.6673286,46.26124945,955.6747538
272,44.05760524,666.3176021,46.9454697,1111.565807,40.56177735,707.3440844,39.77698384,795.8554099,44.78233944,805.5665525,46.51388089,941.5599798
273,43.82653661,742.0025839,47.21273899,1100.019318,41.834565,641.6644634,39.08650405,807.0840361,46.13220037,729.1337641,46.82113983,936.3289303
274,43.95420221,702.1834196,47.07053301,1102.992421,42.23989217,618.0794471,39.30242411,810.0155659,46.3090765,710.5822851,46.11797642,976.2354942
275,44.26036242,688.8187002,47.3876124,1059.243946,41.71470904,662.8867166,38.73651567,829.9471423,45.75507179,756.0676678,46.47425244,955.4295903
276,44.19500872,685.8333029,47.42454112,1078.357103,42.31914944,616.5838796,39.81104817,786.6920793,46.28268982,708.1958109,46.71925178,937.8682848
277,44.30548637,645.7231584,47.2970479,1071.100456,41.53726608,648.5785708,39.40529353,793.1525076,45.72601211,737.4086616,46.30003437,951.7374619
278,44.18544858,692.706108,47.06945545,1104.962163,41.07029228,667.4684382,39.92387447,792.3688139,45.86009997,747.7162595,46.21918341,971.3519113
279,43.86459787,701.8544059,47.11340203,1116.336644,41.02255305,690.1062585,39.29269335,808.6557588,45.37460307,779.0984415,46.30832879,966.0229736
280,44.07421412,699.5097865,47.31796097,1089.897662,41.60456494,650.8000391,39.01785855,800.9712387,46.12981946,729.5094157,46.72072482,946.2412367
281,44.10984023,675.4695447,47.33149744,1097.628697,40.95605338,679.6499102,39.6001712,794.0955529,45.55771951,761.8185009,46.84217061,933.2507386
282,43.19010809,757.6364686,47.06564546,1078.583826,41.10154902,671.2526734,39.09075732,816.2737644,45.55057654,758.8976506,46.10575622,965.1629577
283,43.91456201,729.2633925,47.27987297,1087.336466,42.02301972,638.244013,39.80614015,792.6786277,46.17419543,729.0961682,46.36607483,968.663449
284,44.06936147,702.3853801,46.9913206,1111.816845,42.10883575,624.4173039,39.89713871,818.1231843,46.22960868,719.0502378,46.59962974,946.4115179
285,44.55009877,649.8473592,47.38288771,1073.02318,41.9931728,621.6795638,38.98174103,805.8827171,46.43407685,702.192565,46.59903962,947.0232761
286,44.34424812,645.3368758,47.09662316,1103.110949,41.50213265,640.4512966,39.29230278,793.5350906,45.92663864,727.2912764,46.36488305,951.1258522
287,43.34796264,775.626779,47.0838982,1136.862785,40.9213652,709.487313,39.43207613,808.0006043,45.4960358,791.2051863,46.63462634,960.5634905
288,43.35802165,742.4663949,46.99094272,1114.941283,41.67669383,648.0418273,37.80401691,831.8912855,45.8719817,740.0431829,46.19362121,967.619117
289,44.531243,671.2005701,47.13329859,1124.782514,41.75734348,666.2900685,39.09139918,823.7762894,45.92276218,758.6749444,46.40352178,977.7980329
290,44.629555,669.8438155,47.24375857,1097.712342,41.2244976,694.863358,39.31014371,830.8356618,45.82394553,772.0427651,46.28992447,988.5404712
291,43.93654734,668.0731724,47.17289242,1094.305191,41.28332379,658.4547002,38.6922398,806.7620704,45.49051299,751.2102467,46.46144334,943.7727926
292,44.0962781,682.1734567,47.25129669,1104.33392,40.69995321,686.9375493,40.1084114,793.0246657,45.71052379,756.807994,46.43310968,960.369936
293,44.85625232,620.7295591,47.10354059,1112.566621,41.27146611,670.341906,39.20833942,806.1361104,45.6700652,755.9963978,46.37697082,957.5054994
294,43.88681654,713.3273578,47.26418253,1100.321156,42.36955571,614.4491418,39.30562665,788.0402163,46.36787913,707.3629694,46.37406127,963.7647796
295,44.48459979,651.6297166,47.0785605,1111.11137,41.29670085,671.1263872,39.31505817,806.4168176,45.58858904,761.5831656,46.44844098,952.9595919
296,44.52733108,634.4803454,47.05252171,1119.428112,41.49581561,641.003904,39.12282917,808.0597996,46.03809638,723.5806609,46.39964191,953.6570716
297,44.45898004,660.3162724,47.36431557,1106.360131,42.23795937,620.6540579,38.94845222,807.9764503,46.3967875,707.4347254,46.46031221,964.4249804
298,43.11311896,748.1124159,46.7549764,1129.431014,41.32904008,664.4939723,38.68492246,819.5521683,45.50484891,761.7360065,46.02786938,972.505207
299,43.96252682,710.1026386,47.26121633,1098.41784,41.54150266,666.9764133,39.67075225,789.7590615,45.84010259,753.8488842,46.44054713,964.4881047
300,43.6556361,716.3607177,47.02840068,1090.82721,42.03707425,624.4622207,39.38817401,803.6362583,46.13544822,718.8563642,46.39693957,952.4276274
301,43.36241569,749.3219092,46.88261806,1100.837079,40.94238015,688.369812,39.1717894,821.0193056,45.36553664,778.1968129,46.41923545,950.7544108
302,43.9149944,693.9120066,47.23488993,1069.50146,41.09261309,669.5331028,39.35228735,803.1257243,45.59659374,753.461836,46.33049271,952.7439198
303,43.90902697,689.4439034,47.10648837,1091.661507,41.08031271,664.7178952,39.8377623,793.9073953,45.80656239,743.0794897,46.56657701,945.0516839
304,44.27826477,681.2431607,47.29565029,1084.271448,41.86002899,636.12505,38.73621294,821.7177177,46.25092694,720.3503995,46.72199092,944.292766
305,43.84410368,711.2537355,47.29285958,1068.103571,41.46130469,655.0211421,39.61539336,797.5425104,45.84611161,739.9682624,46.37455411,953.6471216
306,44.11427319,712.5469488,47.21758321,1115.980233,41.32621414,686.3289201,40.05421677,795.5737949,45.68261959,772.7209528,46.5323014,965.2179555
